# This MeasurementStore object was saved on 27/07/2014 4:42:04 PM

# _FirstTime.Ticks
635420760626509650
# _PreviousTime.Ticks
635420761240970109
# _Data
# Measure.Distance, Measure.TimeStamp.Ticks, Measure.SensorID, Measure.TimeStage, Curr.TimeReceived (time since last measurement in ms)
29.85002,635420760856399240,3,-19650587,57
-1,635420760856371630,1,-19650587,0
-1,635420760856489450,2,-19650587,13
236.9314,635420760856641530,4,-19650587,7
-1,635420760857079450,5,-19650586,40
-1,635420760857160820,6,-19650586,8
122.747,635420760857074310,1,-19650586,2
9.34406,635420760857385470,3,-19650586,25
5.793317,635420760857509660,4,-19650586,8
-1,635420760857478480,2,-19650586,10
-1,635420760857978930,5,-19650585,37
5.929231,635420760858009730,1,-19650585,12
-1,635420760858199450,6,-19650585,9
100.4911,635420760858231280,2,-19650585,12
-1,635420760858692530,3,-19650585,37
289.2241,635420760858842410,5,-19650584,13
-1,635420760858819500,4,-19650584,0
107.6775,635420760858922010,6,-19650584,7
144.1703,635420760859154060,1,-19650584,35
11.87545,635420760859183720,2,-19650584,0
64.57595,635420760859380040,3,-19650584,9
-1,635420760859808540,4,-19650583,43
140.8745,635420760860089190,1,-19650583,38
318.0038,635420760860363470,2,-19650583,29
-1,635420760860655990,3,-19650583,18
282.0547,635420760860668110,4,-19650583,3
41.09687,635420760861067160,1,-19650582,48
-1,635420760859985900,5,-19650583,8
5.929231,635420760861509530,4,-19650582,25
242.1301,635420760861528590,3,-19650582,1
-1,635420760861482660,2,-19650582,5
-1,635420760860978750,5,-19650582,16
4.926868,635420760861757770,5,-19650581,52
157.1671,635420760862264570,2,-19650581,12
-1,635420760862314870,1,-19650581,3
5.997188,635420760859849630,6,-19650583,14
-1,635420760861267530,6,-19650582,0
-1,635420760862149230,6,-19650581,0
304.6503,635420760862559230,3,-19650581,0
-1,635420760862813200,4,-19650580,25
151.7645,635420760862931440,6,-19650580,10
-1,635420760863084850,5,-19650580,15
-1,635420760863371840,1,-19650580,40
-1,635420760863489420,2,-19650580,11
-1,635420760863653430,3,-19650580,7
-1,635420760863814820,4,-19650579,15
5.402566,635420760863849400,6,-19650579,1
-1,635420760863978830,5,-19650579,13
50.89964,635420760864095140,1,-19650579,22
-1,635420760864478630,2,-19650579,38
236.2688,635420760864641090,4,-19650579,7
-1,635420760864688880,3,-19650579,3
148.1798,635420760864855910,5,-19650578,16
-1,635420760865096450,6,-19650578,24
6.286004,635420760865031540,1,-19650578,3
122.8319,635420760865244390,2,-19650578,22
18.65414,635420760865392720,3,-19650578,6
5.793317,635420760865509660,4,-19650578,10
-1,635420760866073670,5,-19650577,56
-1,635420760866159210,6,-19650577,10
7.441269,635420760866180570,2,-19650577,10
-1,635420760866369940,1,-19650577,19
227.2985,635420760866523300,3,-19650577,5
-1,635420760866813080,4,-19650576,29
-1,635420760867075680,5,-19650576,24
-1,635420760867156760,6,-19650576,8
150.7791,635420760867265000,2,-19650576,21
-1,635420760867371700,1,-19650576,10
-1,635420760867652910,3,-19650576,19
58.34091,635420760867736660,5,-19650575,8
-1,635420760867908120,4,-19650575,18
212.7048,635420760867967310,6,-19650575,3
134.8433,635420760868081400,1,-19650575,22
-1,635420760868482630,2,-19650575,40
251.5931,635420760868650160,4,-19650575,10
-1,635420760868688630,3,-19650575,0
6.065145,635420760868849670,6,-19650574,14
-1,635420760868983800,5,-19650574,14
5.94622,635420760869009800,1,-19650574,12
234.0602,635420760869479830,3,-19650574,37
5.793317,635420760869509610,4,-19650574,4
-1,635420760869478520,2,-19650574,4
-1,635420760870075670,5,-19650573,48
-1,635420760870159240,6,-19650573,8
116.1721,635420760870240400,2,-19650573,18
-1,635420760870313090,1,-19650573,7
70.19937,635420760870524170,3,-19650573,11
-1,635420760870813210,4,-19650572,40
-1,635420760871079740,5,-19650572,14
-1,635420760871159030,6,-19650572,7
6.710734,635420760871180230,2,-19650572,13
-1,635420760871308830,1,-19650572,12
-1,635420760871653090,3,-19650572,24
-1,635420760871815040,4,-19650571,15
-1,635420760871995530,5,-19650571,16
-1,635420760872161030,6,-19650571,17
36.62872,635420760872086490,1,-19650571,4
-1,635420760872482600,2,-19650571,38
248.9597,635420760872648490,4,-19650571,8
-1,635420760872695540,3,-19650571,3
245.6978,635420760872843680,5,-19650570,13
6.286004,635420760873010000,1,-19650570,28
-1,635420760873148640,6,-19650570,3
136.7631,635420760873422540,3,-19650570,26
5.793317,635420760873509610,4,-19650570,9
-1,635420760873478920,2,-19650570,7
-1,635420760873983000,5,-19650569,39
-1,635420760874096600,6,-19650569,13
155.3153,635420760874263470,2,-19650569,25
-1,635420760874314020,1,-19650569,4
73.75012,635420760874429120,3,-19650569,3
-1,635420760874813370,4,-19650568,37
-1,635420760875075600,5,-19650568,25
-1,635420760875159290,6,-19650568,8
6.625788,635420760875180130,2,-19650568,12
-1,635420760875372120,1,-19650568,20
117.6332,635420760875571310,4,-19650568,8
-1,635420760875693150,3,-19650568,12
65.49336,635420760875756580,5,-19650567,5
-1,635420760876148450,6,-19650567,39
26.45218,635420760876080550,1,-19650567,2
-1,635420760876482610,2,-19650567,41
-1,635420760876649990,3,-19650567,7
-1,635420760876880150,4,-19650566,23
212.0082,635420760876966880,6,-19650566,7
6.387939,635420760877073090,1,-19650566,21
99.28488,635420760877440280,3,-19650566,27
-1,635420760877478510,2,-19650566,12
-1,635420760877808670,4,-19650565,23
5.470522,635420760877849400,6,-19650565,2
-1,635420760877982990,5,-19650565,13
140.5347,635420760878254790,2,-19650565,39
-1,635420760878332220,1,-19650565,7
-1,635420760878654870,3,-19650565,22
280.3048,635420760878667100,4,-19650565,1
-1,635420760878979220,5,-19650564,31
-1,635420760879201740,6,-19650564,20
6.693745,635420760879180180,2,-19650564,9
5.793317,635420760879509540,4,-19650564,22
252.3916,635420760879530220,3,-19650564,4
-1,635420760879453340,1,-19650564,0
104.2627,635420760879733450,5,-19650563,16
-1,635420760880149040,6,-19650563,42
110.2939,635420760880067020,1,-19650563,3
317.9868,635420760880363440,2,-19650563,29
-1,635420760880688140,3,-19650563,22
-1,635420760880819280,4,-19650562,14
-1,635420760881079870,5,-19650562,23
-1,635420760881160740,6,-19650562,8
-1,635420760881080660,1,-19650562,3
-1,635420760881482680,2,-19650562,39
-1,635420760881649290,3,-19650562,7
-1,635420760881814830,4,-19650561,25
-1,635420760882027860,5,-19650561,12
-1,635420760882154990,6,-19650561,11
53.85577,635420760882413320,3,-19650561,27
-1,635420760882370050,1,-19650561,6
-1,635420760882486890,2,-19650561,11
241.1107,635420760882644000,4,-19650561,6
288.7994,635420760882842160,5,-19650560,18
103.2434,635420760882917720,6,-19650560,7
134.9282,635420760883251480,2,-19650560,43
-1,635420760883371980,1,-19650560,12
6.014176,635420760883509600,4,-19650560,4
-1,635420760883688360,3,-19650560,18
6.014176,635420760883849610,6,-19650559,14
-1,635420760884079500,5,-19650559,22
47.45084,635420760884092840,1,-19650559,12
6.693745,635420760884180150,2,-19650559,9
-1,635420760884649560,3,-19650559,37
-1,635420760884890920,4,-19650558,27
-1,635420760884979360,5,-19650558,4
-1,635420760885096760,6,-19650558,12
6.353961,635420760885010010,1,-19650558,2
-1,635420760885482520,2,-19650558,47
-1,635420760885692680,3,-19650558,11
-1,635420760885815460,4,-19650557,12
113.4199,635420760885835370,5,-19650557,0
-1,635420760886162370,6,-19650557,32
-1,635420760886341870,1,-19650557,30
-1,635420760886485900,2,-19650557,13
-1,635420760886983580,5,-19650556,39
238.6133,635420760886642460,4,-19650557,11
-1,635420760886652370,3,-19650557,7
-1,635420760887156930,6,-19650556,9
108.8328,635420760887236120,2,-19650556,6
-1,635420760887308790,1,-19650556,7
5.606436,635420760887509740,4,-19650556,15
125.5842,635420760887455580,3,-19650556,10
153.4634,635420760887932310,6,-19650555,25
-1,635420760888067520,5,-19650555,14
11.68857,635420760888071760,1,-19650555,13
6.319983,635420760888179900,2,-19650555,6
233.7034,635420760888523330,3,-19650555,38
-1,635420760888812950,4,-19650554,16
6.116112,635420760888849700,6,-19650554,3
-1,635420760889079550,5,-19650554,23
6.302993,635420760889072830,1,-19650554,10
318.1907,635420760889363510,2,-19650554,29
-1,635420760889652860,3,-19650554,19
-1,635420760889814970,4,-19650553,16
-1,635420760889978740,5,-19650553,16
42.33709,635420760890088180,1,-19650553,20
-1,635420760890267410,6,-19650553,7
-1,635420760890482570,2,-19650553,34
221.845,635420760890632620,4,-19650553,4
-1,635420760890689990,3,-19650553,5
278.0622,635420760890835860,5,-19650552,14
-1,635420760891160160,6,-19650552,31
124.242,635420760891415220,3,-19650552,26
-1,635420760891339650,1,-19650552,2
5.912242,635420760891509710,4,-19650552,9
-1,635420760891485260,2,-19650552,6
138.5299,635420760891923540,6,-19650551,33
-1,635420760892029680,5,-19650551,11
152.0703,635420760892261580,2,-19650551,33
-1,635420760892309410,1,-19650551,4
-1,635420760892651520,3,-19650551,24
-1,635420760892883880,4,-19650550,24
5.606436,635420760892849380,6,-19650550,0
-1,635420760893079930,5,-19650550,17
64.89874,635420760893103180,1,-19650550,13
6.201058,635420760893179850,2,-19650550,7
-1,635420760893696920,3,-19650550,41
-1,635420760893814750,4,-19650549,11
-1,635420760893978710,5,-19650549,14
5.912242,635420760894072500,1,-19650549,21
-1,635420760894201500,6,-19650549,2
317.9868,635420760894363430,2,-19650549,27
241.8243,635420760894644350,4,-19650549,18
-1,635420760894690020,3,-19650549,5
-1,635420760895079770,5,-19650548,37
-1,635420760895155140,6,-19650548,20
-1,635420760895375850,1,-19650548,20
5.827295,635420760895509660,4,-19650548,3
-1,635420760895490860,2,-19650548,6
-1,635420760895689950,3,-19650548,11
212.0932,635420760895966940,6,-19650547,25
-1,635420760896371760,1,-19650547,51
234.1112,635420760896479840,3,-19650547,1
-1,635420760896485150,2,-19650547,11
-1,635420760896812980,4,-19650546,22
300.5899,635420760896849410,5,-19650546,1
32.3984,635420760896865420,6,-19650546,2
253.9206,635420760897151590,1,-19650546,40
113.5218,635420760897239090,2,-19650546,7
-1,635420760897652890,3,-19650546,32
-1,635420760897814960,4,-19650545,15
-1,635420760898079570,5,-19650545,26
-1,635420760898160940,6,-19650545,7
-1,635420760898078280,1,-19650545,2
6.269015,635420760898181330,2,-19650545,8
209.29,635420760898625240,4,-19650545,35
-1,635420760898689160,3,-19650545,6
-1,635420760898979990,5,-19650544,28
-1,635420760899271290,6,-19650544,28
126.1788,635420760899416290,3,-19650544,17
-1,635420760899376310,1,-19650544,4
5.810307,635420760899509700,4,-19650544,2
-1,635420760899489780,2,-19650544,7
135.6588,635420760899921890,6,-19650543,35
-1,635420760900043040,5,-19650543,9
-1,635420760900308930,1,-19650543,37
117.8201,635420760900575490,4,-19650543,16
-1,635420760900574850,2,-19650543,9
-1,635420760900693970,3,-19650543,1
5.52149,635420760900849430,6,-19650542,15
-1,635420760900979500,5,-19650542,12
258.049,635420760901153970,1,-19650542,27
124.8027,635420760901250960,2,-19650542,10
-1,635420760901591330,3,-19650542,40
145.4785,635420760901805890,5,-19650541,5
-1,635420760901812710,4,-19650541,7
5.963209,635420760902009740,1,-19650541,23
-1,635420760902152590,6,-19650541,2
119.8078,635420760902246710,2,-19650541,22
-1,635420760902653120,3,-19650541,29
-1,635420760902815570,4,-19650540,15
-1,635420760903079630,5,-19650540,25
-1,635420760903156620,6,-19650540,7
224.0366,635420760903308090,2,-19650540,26
-1,635420760903375770,1,-19650540,7
120.9121,635420760903577320,4,-19650540,9
-1,635420760903692730,3,-19650540,11
131.5814,635420760903753700,5,-19650539,5
-1,635420760904152980,6,-19650539,41
151.4247,635420760904265350,2,-19650539,23
-1,635420760904309470,1,-19650539,2
-1,635420760904494970,3,-19650539,10
124.3609,635420760904586650,4,-19650539,8
-1,635420760905044050,5,-19650538,44
-1,635420760905156840,6,-19650538,10
110.5997,635420760905130550,1,-19650538,8
308.9146,635420760905567630,3,-19650538,34
-1,635420760905482620,2,-19650538,1
127.487,635420760905581320,4,-19650538,1
131.7173,635420760905919560,6,-19650537,32
-1,635420760905982970,5,-19650537,6
5.895252,635420760906009710,1,-19650537,14
300.7598,635420760906523280,3,-19650537,46
-1,635420760906479010,2,-19650537,2
-1,635420760906812810,4,-19650536,22
6.065145,635420760906849540,6,-19650536,1
-1,635420760907079410,5,-19650536,23
107.2188,635420760907235170,2,-19650536,25
-1,635420760907312990,1,-19650536,8
-1,635420760907652910,3,-19650536,25
-1,635420760907906820,4,-19650535,24
-1,635420760907978740,5,-19650535,6
-1,635420760908201840,6,-19650535,20
6.79568,635420760908180250,2,-19650535,8
-1,635420760908308750,1,-19650535,12
213.0786,635420760908627440,4,-19650535,23
-1,635420760908689020,3,-19650535,4
3.210959,635420760908837180,5,-19650534,14
-1,635420760909159660,6,-19650534,32
132.8385,635420760909080280,1,-19650534,2
125.6181,635420760909415990,3,-19650534,36
5.810307,635420760909509620,4,-19650534,0
-1,635420760909482640,2,-19650534,5
21.37241,635420760909779590,5,-19650533,17
159.6475,635420760909936030,6,-19650533,17
6.404928,635420760910010030,1,-19650533,19
72.64582,635420760910429790,3,-19650533,32
-1,635420760910478620,2,-19650533,13
-1,635420760910812720,4,-19650532,24
5.623425,635420760910849380,6,-19650532,2
-1,635420760910983600,5,-19650532,12
122.2033,635420760911244010,2,-19650532,36
-1,635420760911313080,1,-19650532,6
-1,635420760911687640,3,-19650532,27
-1,635420760911815170,4,-19650531,13
-1,635420760912273270,6,-19650531,44
6.710734,635420760912180190,2,-19650531,1
-1,635420760912371590,1,-19650531,18
-1,635420760912649910,3,-19650531,18
271.5044,635420760912661960,4,-19650531,2
-1,635420760913076860,5,-19650530,39
-1,635420760913155120,6,-19650530,7
120.0287,635420760913072700,1,-19650530,3
51.27341,635420760913411860,3,-19650530,23
5.827295,635420760913509680,4,-19650530,10
-1,635420760913482780,2,-19650530,12
114.881,635420760913909550,6,-19650529,26
-1,635420760914040330,5,-19650529,13
6.353961,635420760914009990,1,-19650529,8
246.7342,635420760914534720,3,-19650529,44
-1,635420760914478470,2,-19650529,2
-1,635420760914812800,4,-19650528,23
5.878263,635420760914849630,6,-19650528,2
145.3086,635420760914854960,5,-19650528,2
162.6036,635420760915267800,2,-19650528,50
-1,635420760915652830,3,-19650528,29
-1,635420760915815100,4,-19650527,26
-1,635420760915982970,5,-19650527,5
-1,635420760916095960,6,-19650527,11
6.744713,635420760916180200,2,-19650527,20
235.6912,635420760916640750,4,-19650527,37
-1,635420760916692010,3,-19650527,4
-1,635420760917075380,5,-19650526,36
-1,635420760917097160,6,-19650526,2
5.94622,635420760917509570,4,-19650526,45
-1,635420760917482600,2,-19650526,5
-1,635420760917786440,3,-19650525,20
-1,635420760918079600,5,-19650525,27
-1,635420760918102100,6,-19650525,2
-1,635420760915314710,1,-19650528,7
-1,635420760916371530,1,-19650527,0
132.193,635420760917079860,1,-19650526,0
6.286004,635420760918010800,1,-19650525,3
-1,635420760918478950,2,-19650525,39
-1,635420760918688510,3,-19650525,11
-1,635420760918819030,4,-19650524,14
-1,635420760918983530,5,-19650524,12
-1,635420760919276230,6,-19650524,30
113.9466,635420760919239110,2,-19650524,5
-1,635420760919312960,1,-19650524,9
115.7134,635420760919410210,3,-19650524,0
-1,635420760919808440,4,-19650523,39
-1,635420760920075520,5,-19650523,25
-1,635420760920155190,6,-19650523,7
6.727723,635420760920180290,2,-19650523,12
62.48628,635420760920382970,3,-19650523,11
-1,635420760920308860,1,-19650523,2
214.3018,635420760920628210,4,-19650523,21
12.47007,635420760920751990,5,-19650522,12
212.8917,635420760920967370,6,-19650522,21
54.70523,635420760921097160,1,-19650522,23
5.895252,635420760921509560,4,-19650522,31
-1,635420760921482670,2,-19650522,6
-1,635420760921691520,3,-19650522,11
5.878263,635420760921849640,6,-19650521,15
-1,635420760922073630,5,-19650521,22
5.980198,635420760922072810,1,-19650521,9
-1,635420760922478460,2,-19650521,40
-1,635420760922819000,4,-19650520,28
-1,635420760922688980,3,-19650521,0
-1,635420760922979620,5,-19650520,10
-1,635420760923267370,6,-19650520,30
125.89,635420760923246120,2,-19650520,8
-1,635420760923376000,1,-19650520,13
-1,635420760923687760,3,-19650520,22
-1,635420760923815180,4,-19650519,29
-1,635420760924080630,5,-19650519,9
-1,635420760924158930,6,-19650519,8
6.710734,635420760924180200,2,-19650519,13
-1,635420760924372060,1,-19650519,20
219.7553,635420760924631410,4,-19650519,14
-1,635420760924654250,3,-19650519,2
139.8721,635420760924924330,6,-19650518,25
-1,635420760925075590,5,-19650518,16
254.4982,635420760925151910,1,-19650518,17
126.3317,635420760925416420,3,-19650518,16
5.861274,635420760925509700,4,-19650518,9
-1,635420760925488620,2,-19650518,7
115.7304,635420760925836780,5,-19650517,24
13.6933,635420760925866900,6,-19650517,4
-1,635420760926036840,1,-19650517,26
-1,635420760926478510,2,-19650517,44
-1,635420760926692370,3,-19650517,11
-1,635420760926819020,4,-19650516,25
-1,635420760927079650,5,-19650516,12
-1,635420760927096160,6,-19650516,0
138.5809,635420760927087910,1,-19650516,9
112.7913,635420760927238500,2,-19650516,16
-1,635420760927649290,3,-19650516,32
-1,635420760927920490,4,-19650515,27
-1,635420760927978870,5,-19650515,2
-1,635420760928202070,6,-19650515,23
6.778691,635420760928180190,2,-19650515,8
130.9697,635420760928462680,3,-19650515,18
-1,635420760928375870,1,-19650515,1
302.034,635420760928679850,4,-19650515,20
320.96,635420760928861060,5,-19650514,15
-1,635420760929148630,6,-19650514,29
-1,635420760929308710,1,-19650514,27
5.895252,635420760929509630,4,-19650514,9
-1,635420760929563800,2,-19650514,15
-1,635420760929692720,3,-19650514,4
155.4852,635420760929933530,6,-19650513,21
-1,635420760930149740,5,-19650513,21
252.4595,635420760930150740,1,-19650513,11
-1,635420760930478580,2,-19650513,32
-1,635420760930649490,3,-19650513,16
5.487511,635420760930849440,6,-19650512,10
-1,635420760930880130,4,-19650512,4
-1,635420760930979600,5,-19650512,10
5.963209,635420760931072690,1,-19650512,18
324.7825,635420760931363470,2,-19650512,28
101.1537,635420760931441350,3,-19650512,9
264.5898,635420760931827850,5,-19650511,28
-1,635420760931808520,4,-19650511,0
-1,635420760932153590,6,-19650511,30
6.642777,635420760932180100,2,-19650511,13
-1,635420760932375850,1,-19650511,20
232.854,635420760932639130,4,-19650511,23
-1,635420760932656400,3,-19650511,0
-1,635420760932983350,5,-19650510,25
-1,635420760933267330,6,-19650510,29
-1,635420760933308740,1,-19650510,14
5.861274,635420760933509610,4,-19650510,9
-1,635420760933563780,2,-19650510,15
-1,635420760933692770,3,-19650510,10
138.5469,635420760933923590,6,-19650509,15
-1,635420760933978830,5,-19650509,4
172.9331,635420760934158430,1,-19650509,29
135.3869,635420760934421750,3,-19650509,17
-1,635420760934483640,2,-19650509,14
5.997188,635420760934849610,6,-19650508,28
-1,635420760934812640,4,-19650508,0
5.113749,635420760935009300,1,-19650508,24
-1,635420760935149440,5,-19650508,3
125.0575,635420760935245700,2,-19650508,20
-1,635420760935687730,3,-19650508,42
-1,635420760935814820,4,-19650507,6
-1,635420760936075280,5,-19650507,24
-1,635420760936161650,6,-19650507,10
6.506864,635420760936179970,2,-19650507,13
-1,635420760936313460,1,-19650507,11
210.9549,635420760936626200,4,-19650507,21
-1,635420760936649520,3,-19650507,3
131.0207,635420760936846040,5,-19650506,17
-1,635420760937149930,6,-19650506,30
77.79355,635420760937427370,3,-19650506,30
5.793317,635420760937509620,4,-19650506,7
-1,635420760937471750,1,-19650506,5
-1,635420760937516880,2,-19650506,3
143.0831,635420760937926210,6,-19650505,31
-1,635420760938079850,5,-19650505,15
156.3856,635420760938094210,1,-19650505,12
-1,635420760938478470,2,-19650505,38
-1,635420760938692780,3,-19650505,10
-1,635420760938818950,4,-19650504,13
5.895252,635420760938849620,6,-19650504,7
-1,635420760939075360,5,-19650504,17
-1,635420760939078250,1,-19650504,16
126.2977,635420760939246440,2,-19650504,12
-1,635420760939648830,3,-19650504,30
305.5508,635420760939851970,5,-19650503,19
-1,635420760939879730,4,-19650503,4
-1,635420760940152710,6,-19650503,26
6.421918,635420760940179950,2,-19650503,13
116.478,635420760940451880,3,-19650503,18
-1,635420760940375810,1,-19650503,2
302.034,635420760940679840,4,-19650503,21
-1,635420760940983280,5,-19650502,30
-1,635420760941267430,6,-19650502,28
-1,635420760941308700,1,-19650502,15
5.963209,635420760941509670,4,-19650502,11
-1,635420760941576780,2,-19650502,16
-1,635420760941696120,3,-19650502,0
158.3224,635420760941935200,6,-19650501,23
-1,635420760941980460,5,-19650501,6
104.7894,635420760942126680,1,-19650501,22
306.4512,635420760942522450,3,-19650501,31
-1,635420760942478640,2,-19650501,5
130.4771,635420760942749400,5,-19650500,16
-1,635420760942813240,4,-19650500,9
5.861274,635420760942849570,6,-19650500,1
5.963209,635420760943072980,1,-19650500,33
325.0204,635420760943363490,2,-19650500,29
-1,635420760943652870,3,-19650500,19
-1,635420760943814790,4,-19650499,16
-1,635420760943983000,5,-19650499,15
-1,635420760944267380,6,-19650499,29
6.404928,635420760944179980,2,-19650499,4
-1,635420760944375740,1,-19650499,16
241.5864,635420760944644560,4,-19650499,18
-1,635420760944689440,3,-19650499,4
-1,635420760945075470,5,-19650498,37
-1,635420760945156660,6,-19650498,7
51.20544,635420760945412090,3,-19650498,28
-1,635420760945371670,1,-19650498,5
5.776328,635420760945509700,4,-19650498,6
-1,635420760945491100,2,-19650498,5
124.4629,635420760945745370,5,-19650497,12
212.8407,635420760945967410,6,-19650497,22
127.5889,635420760946140090,1,-19650497,28
-1,635420760946478460,2,-19650497,33
-1,635420760946692460,3,-19650497,12
6.082133,635420760946849580,6,-19650496,12
-1,635420760946819020,4,-19650496,3
-1,635420760947079490,5,-19650496,20
5.895252,635420760947009730,1,-19650496,3
143.0151,635420760947256350,2,-19650496,28
-1,635420760947648760,3,-19650496,26
-1,635420760947911640,4,-19650495,25
-1,635420760948273230,6,-19650495,35
6.387939,635420760948179930,2,-19650495,1
98.87714,635420760948439770,3,-19650495,17
-1,635420760948376170,1,-19650495,2
302.1699,635420760948679950,4,-19650495,20
157.4559,635420760948850590,5,-19650494,14
-1,635420760949149000,6,-19650494,29
-1,635420760949308600,1,-19650494,30
6.082133,635420760949509750,4,-19650494,7
-1,635420760949576780,2,-19650494,17
240.1423,635420760949527240,3,-19650494,5
144.782,635420760949927260,6,-19650493,17
-1,635420760950080190,5,-19650493,21
134.9282,635420760950144350,1,-19650493,12
-1,635420760950482050,2,-19650493,33
-1,635420760950689360,3,-19650493,10
-1,635420760950819190,4,-19650492,15
5.912242,635420760950849640,6,-19650492,0
-1,635420760950979550,5,-19650492,11
6.37095,635420760951010030,1,-19650492,14
122.645,635420760951245880,2,-19650492,23
-1,635420760951648880,3,-19650492,30
278.6059,635420760951836040,5,-19650491,17
-1,635420760951814840,4,-19650491,5
-1,635420760952163020,6,-19650491,27
6.863636,635420760952180230,2,-19650491,12
50.66179,635420760952411620,3,-19650491,13
-1,635420760952369870,1,-19650491,5
204.431,635420760952622410,4,-19650491,18
-1,635420760952983240,5,-19650490,33
-1,635420760953156880,6,-19650490,28
154.16,635420760953266990,2,-19650490,9
-1,635420760953371880,1,-19650490,9
6.099123,635420760953509720,4,-19650490,5
249.9621,635420760953527120,3,-19650490,1
135.9136,635420760953922020,6,-19650489,37
-1,635420760954075230,5,-19650489,15
16.6664,635420760954075300,1,-19650489,9
-1,635420760954482710,2,-19650489,41
-1,635420760954686720,3,-19650489,13
120.8442,635420760954743210,5,-19650488,1
-1,635420760954818940,4,-19650488,9
5.470522,635420760954849370,6,-19650488,2
6.269015,635420760955009990,1,-19650488,26
-1,635420760955478470,2,-19650488,47
-1,635420760955689700,3,-19650488,14
-1,635420760955815410,4,-19650487,10
-1,635420760955982920,5,-19650487,15
139.4474,635420760956088390,1,-19650487,21
-1,635420760956267370,6,-19650487,6
122.2203,635420760956414030,3,-19650487,17
138.9547,635420760956253900,2,-19650487,3
215.3721,635420760956628860,4,-19650487,17
-1,635420760957045460,5,-19650486,40
-1,635420760957156840,6,-19650486,10
6.353961,635420760957179920,2,-19650486,14
-1,635420760957312970,1,-19650486,13
5.929231,635420760957509610,4,-19650486,9
139.5833,635420760957754310,5,-19650485,24
-1,635420760957688050,3,-19650486,1
118.6356,635420760957911950,6,-19650485,13
-1,635420760958371620,1,-19650485,56
335.2309,635420760958539390,3,-19650485,7
-1,635420760958491010,2,-19650485,3
-1,635420760958812810,4,-19650484,22
6.014176,635420760958849650,6,-19650484,2
-1,635420760958983000,5,-19650484,12
18.62016,635420760959075880,1,-19650484,20
-1,635420760959478540,2,-19650484,39
-1,635420760959654000,3,-19650484,10
-1,635420760959814930,4,-19650483,13
-1,635420760960075420,5,-19650483,27
-1,635420760960160900,6,-19650483,6
-1,635420760960078280,1,-19650483,5
117.5992,635420760960241320,2,-19650483,14
-1,635420760960650020,3,-19650483,31
271.7253,635420760960662050,4,-19650483,4
-1,635420760961071750,5,-19650482,37
-1,635420760961154980,6,-19650482,8
4.943857,635420760961179880,2,-19650482,13
58.52779,635420760961416090,3,-19650482,15
-1,635420760961375890,1,-19650482,5
5.810307,635420760961509630,4,-19650482,4
125.9919,635420760961916200,6,-19650481,39
-1,635420760961978730,5,-19650481,8
-1,635420760962308770,1,-19650481,43
-1,635420760962575290,2,-19650481,27
-1,635420760962692380,3,-19650481,1
-1,635420760962819060,4,-19650480,13
-1,635420760962981910,6,-19650480,15
122.7809,635420760963137600,1,-19650480,24
-1,635420760963478490,2,-19650480,34
-1,635420760963648840,3,-19650480,7
-1,635420760963814730,4,-19650479,32
-1,635420760963982940,5,-19650479,0
5.028803,635420760964010430,1,-19650479,14
146.345,635420760964258240,2,-19650479,22
131.8872,635420760964459320,3,-19650479,11
302.2039,635420760964679980,4,-19650479,21
-1,635420760964980700,5,-19650478,29
6.37095,635420760965179860,2,-19650478,30
5.94622,635420760965509560,4,-19650478,24
-1,635420760965469980,1,-19650478,4
137.2557,635420760965752920,5,-19650477,17
-1,635420760965786680,3,-19650477,8
-1,635420760966309230,1,-19650477,57
-1,635420760966565110,2,-19650477,26
-1,635420760966688590,3,-19650477,3
-1,635420760966819040,4,-19650476,21
-1,635420760966984030,5,-19650476,7
-1,635420760964276700,6,-19650479,8
-1,635420760965269700,6,-19650478,0
212.2291,635420760965966980,6,-19650477,0
5.963209,635420760966849650,6,-19650476,0
169.0086,635420760967148040,1,-19650476,19
121.6427,635420760967413660,3,-19650476,17
-1,635420760967483760,2,-19650476,17
-1,635420760967810290,4,-19650475,23
-1,635420760968075310,5,-19650475,25
5.09676,635420760968057380,1,-19650475,10
-1,635420760968161620,6,-19650475,0
325.1053,635420760968363460,2,-19650475,30
215.474,635420760968628850,4,-19650475,16
-1,635420760968655180,3,-19650475,3
-1,635420760969148590,6,-19650474,47
6.557831,635420760969180010,2,-19650474,13
-1,635420760969370030,1,-19650474,18
5.776328,635420760969509500,4,-19650474,4
-1,635420760969689370,3,-19650474,18
157.4559,635420760969934730,6,-19650473,26
-1,635420760970079710,5,-19650473,11
-1,635420760970371610,1,-19650473,39
234.2301,635420760970479920,3,-19650473,1
-1,635420760970491110,2,-19650473,9
5.895252,635420760970849600,6,-19650472,26
-1,635420760970812810,4,-19650472,11
-1,635420760971044790,5,-19650472,9
139.4474,635420760971084170,1,-19650472,14
-1,635420760971479170,2,-19650472,37
-1,635420760971687380,3,-19650472,11
113.8786,635420760971835640,5,-19650471,13
-1,635420760971814970,4,-19650471,6
-1,635420760972107400,6,-19650471,20
5.895252,635420760972009760,1,-19650471,0
133.3312,635420760972250530,2,-19650471,25
92.28533,635420760972396380,3,-19650471,3
259.6629,635420760972654910,4,-19650471,30
-1,635420760973080340,5,-19650470,38
-1,635420760973159200,6,-19650470,5
6.37095,635420760973179950,2,-19650470,11
-1,635420760973370560,1,-19650470,19
