# This MeasurementStore object was saved on 27/07/2014 4:24:05 PM

# _FirstTime.Ticks
635420749726319560
# _PreviousTime.Ticks
635420750453089133
# _Data
# Measure.Distance, Measure.TimeStamp.Ticks, Measure.SensorID, Measure.TimeStage, Curr.TimeReceived (time since last measurement in ms)
-1,635420750162696820,3,-19661281,34
-1,635420750162819010,4,-19661280,13
342.927,635420750162874040,5,-19661280,5
-1,635420750163096570,6,-19661280,20
-1,635420750163371970,1,-19661280,25
-1,635420750163489920,2,-19661280,12
-1,635420750163649460,3,-19661280,21
-1,635420750163879570,4,-19661279,22
-1,635420750164073620,5,-19661279,17
235.963,635420750164140960,1,-19661279,5
-1,635420750164159110,6,-19661279,3
-1,635420750164479130,2,-19661279,29
127.8607,635420750164457510,3,-19661279,3
302.3228,635420750164680050,4,-19661279,21
6.37095,635420750165072890,1,-19661278,36
-1,635420750165199600,6,-19661278,13
111.3642,635420750165237700,2,-19661278,2
5.94622,635420750165509610,4,-19661278,30
249.5544,635420750165526850,3,-19661278,1
213.0616,635420750165967530,6,-19661277,42
6.880626,635420750166180150,2,-19661277,19
-1,635420750166312930,1,-19661277,13
-1,635420750166686580,3,-19661277,43
-1,635420750166819040,4,-19661276,11
5.895252,635420750166849620,6,-19661276,2
-1,635420750167490800,2,-19661276,61
-1,635420750167649400,3,-19661276,19
-1,635420750164978850,5,-19661278,9
148.6895,635420750165759600,5,-19661277,0
-1,635420750166983060,5,-19661276,0
-1,635420750167911710,4,-19661275,17
-1,635420750168080250,5,-19661275,14
-1,635420750168097040,6,-19661275,0
74.51463,635420750168430480,3,-19661275,37
-1,635420750168480060,2,-19661275,0
302.085,635420750168679870,4,-19661275,24
148.7914,635420750168759670,5,-19661274,3
-1,635420750169096770,6,-19661274,35
325.0374,635420750169363480,2,-19661274,23
5.94622,635420750169509590,4,-19661274,18
232.82,635420750169526740,3,-19661274,4
-1,635420750169983680,5,-19661273,41
-1,635420750167372110,1,-19661276,4
164.8292,635420750168099090,1,-19661275,0
-1,635420750169078290,1,-19661274,0
-1,635420750170096470,6,-19661273,5
6.761702,635420750170180420,2,-19661273,7
-1,635420750170380880,1,-19661273,20
295.4422,635420750170559160,3,-19661273,22
-1,635420750170812840,4,-19661272,26
-1,635420750170978660,5,-19661272,12
-1,635420750171095720,6,-19661272,11
-1,635420750171309230,1,-19661272,21
-1,635420750171563750,2,-19661272,24
-1,635420750171686800,3,-19661272,17
-1,635420750171816140,4,-19661271,11
-1,635420750172079780,5,-19661271,25
-1,635420750172101570,6,-19661271,0
147.2624,635420750172151660,1,-19661271,4
-1,635420750172479300,2,-19661271,32
270.604,635420750172661410,4,-19661271,25
-1,635420750172649280,3,-19661271,0
-1,635420750172978860,5,-19661270,28
6.252026,635420750173009970,1,-19661270,1
-1,635420750173097280,6,-19661270,8
132.8725,635420750173250320,2,-19661270,15
53.90673,635420750173413380,3,-19661270,19
5.929231,635420750173510070,4,-19661270,10
150.1166,635420750173857180,5,-19661269,33
-1,635420750174096380,6,-19661269,21
6.761702,635420750174180590,2,-19661269,8
-1,635420750174375780,1,-19661269,21
235.5722,635420750174524310,3,-19661269,15
-1,635420750174812720,4,-19661268,35
-1,635420750175073730,5,-19661268,19
-1,635420750175160910,6,-19661268,7
-1,635420750175308690,1,-19661268,13
-1,635420750175565190,2,-19661268,27
-1,635420750175653620,3,-19661268,11
-1,635420750175815620,4,-19661267,17
-1,635420750175978920,5,-19661267,14
204.7198,635420750176156320,1,-19661267,16
-1,635420750176276770,6,-19661267,15
-1,635420750176480370,2,-19661267,21
246.1735,635420750176646920,4,-19661267,17
-1,635420750176689360,3,-19661267,4
2.480423,635420750176770620,5,-19661266,7
6.37095,635420750177009950,1,-19661266,21
128.8971,635420750177248010,2,-19661266,24
6.099123,635420750177510030,4,-19661266,30
-1,635420750177787230,3,-19661265,29
-1,635420750177983720,5,-19661265,16
49.09879,635420750178092060,1,-19661265,9
6.676755,635420750178180420,2,-19661265,8
-1,635420750178689330,3,-19661265,55
-1,635420750178819160,4,-19661264,12
-1,635420750178978650,5,-19661264,15
146.3959,635420750179098550,1,-19661264,9
154.4998,635420750176933020,6,-19661266,28
6.133101,635420750177849690,6,-19661265,0
-1,635420750179096410,6,-19661264,0
124.4629,635420750179415990,3,-19661264,9
-1,635420750179482720,2,-19661264,0
130.1712,635420750179748680,5,-19661263,28
-1,635420750179809290,4,-19661263,10
47.56976,635420750180091580,1,-19661263,22
-1,635420750180152620,6,-19661263,7
-1,635420750180482840,2,-19661263,33
278.0113,635420750180665790,4,-19661263,21
-1,635420750180653600,3,-19661263,0
139.0736,635420750181088190,1,-19661262,37
-1,635420750181149450,5,-19661262,8
-1,635420750181195960,6,-19661262,3
-1,635420750181479180,2,-19661262,26
5.895252,635420750181509930,4,-19661262,14
246.921,635420750181527080,3,-19661262,0
169.0086,635420750181941470,6,-19661261,34
-1,635420750181979200,5,-19661261,6
121.5407,635420750182078750,1,-19661261,5
-1,635420750182482780,2,-19661261,45
-1,635420750182686660,3,-19661261,20
-1,635420750182818960,4,-19661260,12
301.8981,635420750182849820,5,-19661260,1
-1,635420750183153420,6,-19661260,28
-1,635420750183312890,1,-19661260,14
-1,635420750183566250,2,-19661260,25
-1,635420750183649550,3,-19661260,12
-1,635420750183880030,4,-19661259,24
-1,635420750183983800,5,-19661259,6
127.1981,635420750184247420,2,-19661259,25
-1,635420750184276140,6,-19661259,5
-1,635420750184371600,1,-19661259,7
52.3777,635420750184413340,3,-19661259,6
249.2146,635420750184648830,4,-19661259,23
31.37905,635420750185083450,1,-19661258,43
-1,635420750185075400,5,-19661258,0
-1,635420750185155010,6,-19661258,4
6.625788,635420750185180130,2,-19661258,2
5.929231,635420750185509870,4,-19661258,36
239.7856,635420750185527040,3,-19661258,2
92.04749,635420750185758110,5,-19661257,21
212.6708,635420750185967290,6,-19661257,21
7.033529,635420750186010350,1,-19661257,4
-1,635420750186400470,2,-19661257,37
-1,635420750186687040,3,-19661257,32
-1,635420750186819140,4,-19661256,13
6.031166,635420750186849610,6,-19661256,0
-1,635420750187079480,5,-19661256,22
-1,635420750187342820,1,-19661256,25
-1,635420750187491490,2,-19661256,14
-1,635420750187649340,3,-19661256,39
-1,635420750187921940,4,-19661255,8
-1,635420750188075960,5,-19661255,11
-1,635420750188097620,6,-19661255,2
-1,635420750188308890,1,-19661255,17
-1,635420750188554830,2,-19661255,25
275.5988,635420750188664190,4,-19661255,16
-1,635420750188702630,3,-19661255,2
323.4234,635420750188862510,5,-19661254,13
25.72165,635420750189080080,1,-19661254,21
-1,635420750189098100,6,-19661254,2
325.0374,635420750189363470,2,-19661254,26
5.844285,635420750189509820,4,-19661254,17
-1,635420750189649300,3,-19661254,15
-1,635420750189983680,5,-19661253,29
-1,635420750190078320,1,-19661253,8
-1,635420750190095960,6,-19661253,2
6.676755,635420750190180390,2,-19661253,7
135.7777,635420750190463540,3,-19661253,31
-1,635420750190813170,4,-19661252,36
-1,635420750190978680,5,-19661252,13
-1,635420750191096920,6,-19661252,11
139.8891,635420750191151370,1,-19661252,4
-1,635420750191400040,2,-19661252,23
-1,635420750191687500,3,-19661252,32
-1,635420750191815420,4,-19661251,12
218.7699,635420750192095610,6,-19661251,26
-1,635420750192332630,1,-19661251,22
-1,635420750192489840,2,-19661251,14
243.5062,635420750192645300,4,-19661251,20
-1,635420750192687150,3,-19661251,4
-1,635420750193073690,5,-19661250,36
-1,635420750193096480,6,-19661250,3
-1,635420750193344560,1,-19661250,23
-1,635420750193487420,2,-19661250,14
5.878263,635420750193509670,4,-19661250,6
-1,635420750193649350,3,-19661250,13
146.4469,635420750194088310,1,-19661249,39
-1,635420750194075910,5,-19661249,0
-1,635420750194160980,6,-19661249,8
133.2633,635420750194250830,2,-19661249,8
68.51745,635420750194422480,3,-19661249,21
70.69205,635420750194810440,5,-19661248,35
-1,635420750194812630,4,-19661248,8
-1,635420750195078200,1,-19661248,18
-1,635420750195148460,6,-19661248,8
6.710734,635420750195180370,2,-19661248,5
-1,635420750195652970,3,-19661248,46
-1,635420750195815180,4,-19661247,16
153.9221,635420750195932570,6,-19661247,9
-1,635420750195986450,5,-19661247,5
-1,635420750196375660,1,-19661247,43
-1,635420750196491540,2,-19661247,7
249.6053,635420750196648940,4,-19661247,19
-1,635420750196689230,3,-19661247,4
5.94622,635420750196849670,6,-19661246,14
-1,635420750196978730,5,-19661246,12
-1,635420750197309390,1,-19661246,33
239.4628,635420750197484010,3,-19661246,21
5.827295,635420750197511330,4,-19661246,4
-1,635420750197575630,2,-19661246,2
154.0581,635420750197762770,5,-19661245,19
-1,635420750198096410,6,-19661245,32
130.2562,635420750198141600,1,-19661245,3
112.3666,635420750198238860,2,-19661245,10
-1,635420750198790350,3,-19661244,59
-1,635420750198818980,4,-19661244,2
-1,635420750199018910,5,-19661244,17
6.336971,635420750199072850,1,-19661244,4
-1,635420750199159260,6,-19661244,9
6.676755,635420750199180180,2,-19661244,0
-1,635420750199689070,3,-19661244,56
-1,635420750199815190,4,-19661243,11
-1,635420750199979400,5,-19661243,14
-1,635420750200203180,6,-19661243,22
-1,635420750200375820,1,-19661243,17
129.3388,635420750200418230,3,-19661243,7
-1,635420750200493040,2,-19661243,4
248.6879,635420750200649440,4,-19661243,27
35.5414,635420750200792440,5,-19661242,3
169.5692,635420750200941970,6,-19661242,16
-1,635420750201308800,1,-19661242,33
5.997188,635420750201509960,4,-19661242,24
250.3189,635420750201527280,3,-19661242,14
5.997188,635420750201849610,6,-19661241,16
-1,635420750202073690,5,-19661241,24
139.2605,635420750202146890,1,-19661241,6
-1,635420750202686860,3,-19661241,55
-1,635420750202819560,4,-19661240,14
6.37095,635420750203072790,1,-19661240,25
-1,635420750203201720,6,-19661240,11
-1,635420750203649670,3,-19661240,49
-1,635420750203815130,4,-19661239,21
-1,635420750204148740,6,-19661239,24
-1,635420750201572630,2,-19661242,21
152.9368,635420750202269730,2,-19661241,0
6.659766,635420750203180120,2,-19661240,0
-1,635420750204376870,1,-19661239,3
52.92136,635420750204413630,3,-19661239,6
-1,635420750204489500,2,-19661239,3
256.1971,635420750204652870,4,-19661239,21
170.1468,635420750204942140,6,-19661238,27
-1,635420750205308690,1,-19661238,34
-1,635420750205443620,2,-19661238,16
5.997188,635420750205509930,4,-19661238,8
-1,635420750205696210,3,-19661238,19
-1,635420750202978840,5,-19661240,3
123.6304,635420750203744840,5,-19661239,0
-1,635420750204985680,5,-19661238,0
5.861274,635420750205849580,6,-19661237,10
-1,635420750205979380,5,-19661237,12
234.7738,635420750206140260,1,-19661237,13
-1,635420750206482980,2,-19661237,34
-1,635420750206648730,3,-19661237,21
143.6097,635420750206756600,5,-19661236,6
-1,635420750206880060,4,-19661236,15
6.319983,635420750207016220,1,-19661236,10
-1,635420750207152600,6,-19661236,13
-1,635420750207478500,2,-19661236,31
131.7343,635420750207459410,3,-19661236,3
-1,635420750207809460,4,-19661235,33
-1,635420750208079760,5,-19661235,23
-1,635420750208156820,6,-19661235,7
-1,635420750208369900,1,-19661235,24
74.44667,635420750208390050,3,-19661235,2
263.1287,635420750208657410,4,-19661235,35
155.9439,635420750208933760,6,-19661234,17
-1,635420750209075690,5,-19661234,13
-1,635420750209309400,1,-19661234,22
5.997188,635420750209509860,4,-19661234,25
79.16967,635420750209527120,3,-19661234,2
293.4544,635420750209844880,5,-19661233,27
-1,635420750209878670,6,-19661233,10
46.04073,635420750210092100,1,-19661233,11
239.7686,635420750210522970,3,-19661233,48
-1,635420750210812770,4,-19661232,28
132.4988,635420750208249980,2,-19661235,11
6.659766,635420750209180180,2,-19661234,0
-1,635420750210400080,2,-19661233,0
6.79568,635420750211073860,1,-19661232,10
-1,635420750211079980,5,-19661232,1
-1,635420750211097510,6,-19661232,3
-1,635420750211400310,2,-19661232,27
-1,635420750211653080,3,-19661232,28
-1,635420750211815320,4,-19661231,17
-1,635420750212047190,5,-19661231,20
-1,635420750212159370,6,-19661231,11
-1,635420750212325610,1,-19661231,15
-1,635420750212491160,2,-19661231,23
240.3972,635420750212643570,4,-19661231,12
-1,635420750212689270,3,-19661231,5
213.894,635420750212847120,5,-19661230,13
-1,635420750213148690,6,-19661230,29
-1,635420750213339860,1,-19661230,19
144.5781,635420750213427410,3,-19661230,11
-1,635420750213485740,2,-19661230,2
5.827295,635420750213509860,4,-19661230,5
175.2096,635420750213945140,6,-19661229,41
165.8316,635420750214099710,1,-19661229,14
-1,635420750214149740,5,-19661229,5
132.4648,635420750214250100,2,-19661229,9
-1,635420750214696390,3,-19661229,49
-1,635420750214819040,4,-19661228,10
5.844285,635420750214849620,6,-19661228,3
-1,635420750214978780,5,-19661228,9
-1,635420750215078860,1,-19661228,9
6.693745,635420750215180200,2,-19661228,11
-1,635420750215649570,3,-19661228,50
336.0974,635420750215869970,5,-19661227,19
-1,635420750215815090,4,-19661227,4
-1,635420750216096360,6,-19661227,16
-1,635420750216313010,1,-19661227,21
132.142,635420750216460290,3,-19661227,17
-1,635420750216565110,2,-19661227,7
304.6333,635420750216682990,4,-19661227,14
-1,635420750216982890,5,-19661226,26
-1,635420750217096440,6,-19661226,12
-1,635420750217308920,1,-19661226,19
-1,635420750217439290,2,-19661226,14
5.895252,635420750217509700,4,-19661226,9
-1,635420750217692860,3,-19661226,18
-1,635420750217978850,5,-19661225,26
147.0585,635420750218088640,1,-19661225,10
-1,635420750218096750,6,-19661225,4
-1,635420750218484110,2,-19661225,35
-1,635420750218648780,3,-19661225,20
-1,635420750218880050,4,-19661224,22
6.336971,635420750219073070,1,-19661224,16
-1,635420750219079400,5,-19661224,3
-1,635420750219160820,6,-19661224,5
-1,635420750219479060,2,-19661224,32
119.4681,635420750219452100,3,-19661224,1
-1,635420750219808580,4,-19661223,34
-1,635420750220000720,5,-19661223,16
-1,635420750220156830,6,-19661223,15
126.5186,635420750220246490,2,-19661223,7
-1,635420750220346720,1,-19661223,10
-1,635420750220653260,3,-19661223,34
277.6035,635420750220665470,4,-19661223,0
321.5546,635420750220861400,5,-19661222,18
6.744713,635420750221180170,2,-19661222,29
-1,635420750221309250,1,-19661222,12
5.827295,635420750221509600,4,-19661222,24
296.6144,635420750221556780,3,-19661222,4
-1,635420750222080480,5,-19661221,49
37.03646,635420750222086660,1,-19661221,0
-1,635420750222482520,2,-19661221,39
-1,635420750222652860,3,-19661221,21
-1,635420750222879850,4,-19661220,23
-1,635420750222978810,5,-19661220,9
6.37095,635420750223010040,1,-19661220,0
152.7499,635420750220931980,6,-19661222,27
5.94622,635420750221849500,6,-19661221,0
-1,635420750223096930,6,-19661220,0
-1,635420750223482470,2,-19661220,20
-1,635420750223688580,3,-19661220,24
306.1794,635420750223852350,5,-19661219,12
-1,635420750223814810,4,-19661219,2
-1,635420750224096830,6,-19661219,21
-1,635420750224313060,1,-19661219,21
120.9291,635420750224413230,3,-19661219,13
-1,635420750224563750,2,-19661219,12
219.5684,635420750224631270,4,-19661219,9
-1,635420750224983030,5,-19661218,32
-1,635420750225278370,6,-19661218,29
-1,635420750225372360,1,-19661218,8
-1,635420750225486810,2,-19661218,14
5.963209,635420750225509620,4,-19661218,3
249.5374,635420750225526810,3,-19661218,1
-1,635420750225978990,5,-19661217,42
136.2874,635420750226082290,1,-19661217,10
-1,635420750226277230,6,-19661217,19
326.8892,635420750226364540,2,-19661217,7
-1,635420750226686960,3,-19661217,37
161.7542,635420750226767280,5,-19661216,4
-1,635420750226819000,4,-19661216,7
155.0094,635420750226933330,6,-19661216,9
6.235036,635420750227119810,1,-19661216,18
6.676755,635420750227180120,2,-19661216,6
-1,635420750227649260,3,-19661216,52
5.929231,635420750227849600,6,-19661215,15
-1,635420750227921890,4,-19661215,11
-1,635420750227984760,5,-19661215,2
-1,635420750228375780,1,-19661215,37
65.32347,635420750228424310,3,-19661215,7
-1,635420750228491410,2,-19661215,2
302.051,635420750228679900,4,-19661215,23
-1,635420750229075300,5,-19661214,37
-1,635420750229097300,6,-19661214,5
-1,635420750229372340,1,-19661214,23
-1,635420750229485170,2,-19661214,9
5.929231,635420750229509600,4,-19661214,5
233.3636,635420750229526840,3,-19661214,2
144.697,635420750229757290,5,-19661213,20
216.7312,635420750230129740,1,-19661213,35
-1,635420750230152640,6,-19661213,6
160.8538,635420750230266860,2,-19661213,10
-1,635420750230691800,3,-19661213,44
-1,635420750230818860,4,-19661212,12
-1,635420750230982930,5,-19661212,14
-1,635420750231078270,1,-19661212,8
6.676755,635420750231180140,2,-19661212,14
-1,635420750231156870,6,-19661212,4
-1,635420750231648840,3,-19661212,40
-1,635420750231879790,4,-19661211,23
168.4309,635420750231941080,6,-19661211,3
-1,635420750231979960,5,-19661211,4
-1,635420750232313150,1,-19661211,32
66.44476,635420750232421190,3,-19661211,18
-1,635420750232563740,2,-19661211,7
249.0957,635420750232648730,4,-19661211,13
5.912242,635420750232849630,6,-19661210,16
-1,635420750233079460,5,-19661210,23
-1,635420750233372610,1,-19661210,29
-1,635420750233486570,2,-19661210,9
170.9963,635420750233480510,3,-19661210,5
5.844285,635420750233509720,4,-19661210,1
-1,635420750233978810,5,-19661209,45
134.0618,635420750234080980,1,-19661209,9
-1,635420750234201710,6,-19661209,13
325.0204,635420750234363450,2,-19661209,14
-1,635420750234790380,3,-19661208,47
-1,635420750234819010,4,-19661208,2
315.4725,635420750234857800,5,-19661208,3
-1,635420750235078600,1,-19661208,19
-1,635420750235148640,6,-19661208,7
6.659766,635420750235180240,2,-19661208,1
-1,635420750235688630,3,-19661208,56
-1,635420750235814780,4,-19661207,11
141.639,635420750235925320,6,-19661207,9
-1,635420750236079550,5,-19661207,14
-1,635420750236313420,1,-19661207,29
103.3793,635420750236402960,3,-19661207,7
-1,635420750236573560,2,-19661207,14
243.2344,635420750236645260,4,-19661207,10
5.912242,635420750236849650,6,-19661206,17
-1,635420750236978760,5,-19661206,11
-1,635420750237368550,1,-19661206,39
-1,635420750237485780,2,-19661206,12
5.912242,635420750237509590,4,-19661206,5
244.4236,635420750237526850,3,-19661206,5
306.757,635420750237853190,5,-19661205,26
130.6469,635420750238079020,1,-19661205,21
-1,635420750238097430,6,-19661205,2
325.0883,635420750238363470,2,-19661205,27
-1,635420750238652880,3,-19661205,31
-1,635420750238881280,4,-19661204,24
6.727723,635420750239073120,1,-19661204,14
-1,635420750239079630,5,-19661204,3
-1,635420750239159140,6,-19661204,5
6.676755,635420750239180140,2,-19661204,2
-1,635420750239692910,3,-19661204,53
-1,635420750239815480,4,-19661203,12
-1,635420750239978790,5,-19661203,12
-1,635420750240267370,6,-19661203,32
-1,635420750240313220,1,-19661203,1
119.7059,635420750240412570,3,-19661203,14
-1,635420750240576870,2,-19661203,13
235.4873,635420750240640740,4,-19661203,8
129.033,635420750240844690,5,-19661202,18
148.4007,635420750240929470,6,-19661202,8
-1,635420750241372420,1,-19661202,42
-1,635420750241485150,2,-19661202,10
5.963209,635420750241509630,4,-19661202,7
-1,635420750241687110,3,-19661202,17
6.014176,635420750241849620,6,-19661201,12
148.5706,635420750242089540,1,-19661201,25
-1,635420750242080640,5,-19661201,0
325.1053,635420750242363470,2,-19661201,26
-1,635420750242648680,3,-19661201,34
-1,635420750242879990,4,-19661200,20
6.37095,635420750243009960,1,-19661200,8
-1,635420750243016990,5,-19661200,2
-1,635420750243161280,6,-19661200,13
6.676755,635420750243180090,2,-19661200,3
49.09879,635420750243410800,3,-19661200,25
-1,635420750243808460,4,-19661199,38
308.2011,635420750243853580,5,-19661199,2
-1,635420750244148680,6,-19661199,28
-1,635420750244375800,1,-19661199,22
-1,635420750244489950,2,-19661199,13
233.3636,635420750244639320,4,-19661199,17
-1,635420750244655960,3,-19661199,1
178.0638,635420750244946790,6,-19661198,26
-1,635420750245079690,5,-19661198,14
-1,635420750245309180,1,-19661198,19
-1,635420750245541210,2,-19661198,24
5.895252,635420750245509560,4,-19661198,5
239.3608,635420750245526790,3,-19661198,1
5.94622,635420750245849670,6,-19661197,23
-1,635420750245978800,5,-19661197,14
265.9659,635420750246158670,1,-19661197,15
134.7923,635420750246255100,2,-19661197,10
297.8207,635420750246555230,3,-19661197,33
-1,635420750246813120,4,-19661196,25
146.8886,635420750246855200,5,-19661196,2
6.353961,635420750247072750,1,-19661196,20
-1,635420750247096930,6,-19661196,3
6.642777,635420750247180130,2,-19661196,6
-1,635420750247652970,3,-19661196,52
-1,635420750247911110,4,-19661195,24
-1,635420750248079610,5,-19661195,14
-1,635420750248313530,1,-19661195,22
-1,635420750248563390,2,-19661195,24
240.1084,635420750248643350,4,-19661195,12
-1,635420750248691390,3,-19661195,3
-1,635420750248980720,5,-19661194,27
-1,635420750249361900,1,-19661194,37
-1,635420750249487240,2,-19661194,11
235.1475,635420750249480500,3,-19661194,4
5.861274,635420750249509680,4,-19661194,2
192.6405,635420750249859380,5,-19661193,32
140.0929,635420750250084540,1,-19661193,21
326.2606,635420750250364210,2,-19661193,28
-1,635420750248161170,6,-19661195,10
-1,635420750249266980,6,-19661194,0
124.4629,635420750249916040,6,-19661193,0
-1,635420750250786520,3,-19661192,35
-1,635420750250818830,4,-19661192,2
5.980198,635420750250849610,6,-19661192,2
-1,635420750250983230,5,-19661192,11
6.472885,635420750251072950,1,-19661192,6
6.727723,635420750251180160,2,-19661192,11
-1,635420750251649380,3,-19661192,49
-1,635420750251814900,4,-19661191,24
-1,635420750251978810,5,-19661191,6
-1,635420750252267410,6,-19661191,29
-1,635420750252369940,1,-19661191,8
47.63771,635420750252409940,3,-19661191,7
-1,635420750252489830,2,-19661191,4
155.74,635420750252763770,5,-19661190,29
225.1409,635420750252634590,4,-19661191,0
-1,635420750253148710,6,-19661190,38
-1,635420750253371910,1,-19661190,21
-1,635420750253486810,2,-19661190,12
5.94622,635420750253509700,4,-19661190,6
243.744,635420750253526720,3,-19661190,0
162.7735,635420750253937830,6,-19661189,39
-1,635420750253985350,5,-19661189,4
133.9429,635420750254080990,1,-19661189,8
120.1986,635420750254242830,2,-19661189,16
-1,635420750254690400,3,-19661189,51
-1,635420750254819240,4,-19661188,10
5.861274,635420750254849620,6,-19661188,0
-1,635420750254979300,5,-19661188,13
6.506864,635420750255010110,1,-19661188,6
82.55052,635420750255224730,2,-19661188,19
-1,635420750255648850,3,-19661188,44
158.5942,635420750255765460,5,-19661187,10
-1,635420750255814900,4,-19661187,13
-1,635420750256095980,6,-19661187,19
-1,635420750256375720,1,-19661187,27
72.57786,635420750256424670,3,-19661187,9
-1,635420750256490390,2,-19661187,2
273.1693,635420750256662900,4,-19661187,21
-1,635420750256983030,5,-19661186,28
-1,635420750257267370,6,-19661186,27
-1,635420750257372510,1,-19661186,11
-1,635420750257485140,2,-19661186,10
5.94622,635420750257509650,4,-19661186,6
78.67699,635420750257526850,3,-19661186,1
-1,635420750258075440,5,-19661185,51
129.1859,635420750258141130,1,-19661185,6
-1,635420750258155020,6,-19661185,2
106.7092,635420750258234930,2,-19661185,6
-1,635420750258687210,3,-19661185,48
-1,635420750258819510,4,-19661184,19
153.8712,635420750258935330,6,-19661184,3
6.37095,635420750259010000,1,-19661184,5
-1,635420750259079660,5,-19661184,9
148.3327,635420750259263550,2,-19661184,17
-1,635420750259687570,3,-19661184,46
5.929231,635420750259849660,6,-19661183,15
-1,635420750259815030,4,-19661183,1
-1,635420750259979740,5,-19661183,11
-1,635420750260375790,1,-19661183,40
-1,635420750260489790,2,-19661183,9
-1,635420750260648860,3,-19661183,21
270.604,635420750260661490,4,-19661183,2
304.9391,635420750260851570,5,-19661182,14
-1,635420750261152810,6,-19661182,30
-1,635420750261308810,1,-19661182,15
45.64998,635420750261408500,3,-19661182,13
5.861274,635420750261509620,4,-19661182,9
-1,635420750261563770,2,-19661182,2
-1,635420750261983900,5,-19661181,43
142.2676,635420750262151640,1,-19661181,16
-1,635420750262155220,6,-19661181,0
148.7744,635420750262259680,2,-19661181,9
244.1348,635420750262529490,3,-19661181,29
-1,635420750262812740,4,-19661180,28
168.6518,635420750262941310,6,-19661180,9
6.319983,635420750263072810,1,-19661180,12
-1,635420750263075350,5,-19661180,1
6.642777,635420750263180180,2,-19661180,9
-1,635420750263652980,3,-19661180,52
175.4135,635420750263775380,5,-19661179,8
-1,635420750263814790,4,-19661179,6
5.895252,635420750263849570,6,-19661179,1
-1,635420750264370420,1,-19661179,51
-1,635420750264489990,2,-19661179,15
236.031,635420750264641440,4,-19661179,16
-1,635420750264688690,3,-19661179,5
-1,635420750265079640,5,-19661178,35
-1,635420750265160620,6,-19661178,9
-1,635420750265308720,1,-19661178,12
25.39885,635420750265396540,3,-19661178,12
-1,635420750265508210,2,-19661178,7
5.844285,635420750265509590,4,-19661178,5
-1,635420750266075670,5,-19661177,55
163.589,635420750266098390,1,-19661177,0
-1,635420750266155060,6,-19661177,5
125.6012,635420750266246050,2,-19661177,10
-1,635420750266696560,3,-19661177,54
-1,635420750266819150,4,-19661176,5
232.6331,635420750266850610,5,-19661176,2
139.0906,635420750266924030,6,-19661176,6
6.319983,635420750267009970,1,-19661176,6
6.693745,635420750267180100,2,-19661176,16
-1,635420750267648920,3,-19661176,50
6.082133,635420750267849590,6,-19661175,19
-1,635420750267980060,4,-19661175,13
-1,635420750268079490,5,-19661175,7
-1,635420750268313290,1,-19661175,22
212.6878,635420750268467290,3,-19661175,22
-1,635420750268573960,2,-19661175,4
307.2157,635420750268683670,4,-19661175,14
-1,635420750268978740,5,-19661174,27
-1,635420750269267320,6,-19661174,28
-1,635420750269357160,1,-19661174,8
-1,635420750269485200,2,-19661174,12
5.963209,635420750269509610,4,-19661174,7
-1,635420750269693240,3,-19661174,20
326.6004,635420750269864410,5,-19661173,11
127.2151,635420750270076940,1,-19661173,20
-1,635420750270148620,6,-19661173,8
139.6172,635420750270254380,2,-19661173,9
-1,635420750270648800,3,-19661173,43
-1,635420750270880500,4,-19661172,21
140.2798,635420750270924530,6,-19661172,3
6.37095,635420750271009930,1,-19661172,7
-1,635420750271080340,5,-19661172,7
148.7235,635420750271263710,2,-19661172,17
129.5936,635420750271457870,3,-19661172,23
-1,635420750271808550,4,-19661171,34
5.895252,635420750271849560,6,-19661171,0
-1,635420750272017770,5,-19661171,18
-1,635420750272313130,1,-19661171,29
-1,635420750272575430,2,-19661171,24
-1,635420750272656080,3,-19661171,13
233.6185,635420750272639450,4,-19661171,0
304.8882,635420750272851550,5,-19661170,15
-1,635420750273095870,6,-19661170,23
-1,635420750273371630,1,-19661170,28
-1,635420750273486640,2,-19661170,11
5.861274,635420750273509580,4,-19661170,3
-1,635420750273688830,3,-19661170,18
140.3138,635420750274084650,1,-19661169,36
-1,635420750274079800,5,-19661169,0
-1,635420750274161100,6,-19661169,8
325.1223,635420750274363510,2,-19661169,20
131.2755,635420750274419300,3,-19661169,7
-1,635420750274812770,4,-19661168,39
-1,635420750274978850,5,-19661168,14
6.472885,635420750275072900,1,-19661168,7
6.659766,635420750275180150,2,-19661168,10
-1,635420750275267380,6,-19661168,8
-1,635420750275687480,3,-19661168,45
-1,635420750275814950,4,-19661167,12
158.4413,635420750275862060,5,-19661167,1
146.4129,635420750275928220,6,-19661167,6
-1,635420750276376230,1,-19661167,44
-1,635420750276491680,2,-19661167,10
-1,635420750276649100,3,-19661167,19
270.4001,635420750276661190,4,-19661167,2
5.94622,635420750276849590,6,-19661166,14
-1,635420750277079440,5,-19661166,22
-1,635420750277371920,1,-19661166,28
70.81099,635420750277423280,3,-19661166,9
-1,635420750277486740,2,-19661166,3
5.827295,635420750277509710,4,-19661166,3
-1,635420750277979150,5,-19661165,45
-1,635420750278097470,6,-19661165,11
148.1118,635420750278152170,1,-19661165,4
120.2496,635420750278242910,2,-19661165,9
-1,635420750278692430,3,-19661165,48
296.4615,635420750278846640,5,-19661164,13
-1,635420750278818960,4,-19661164,0
6.353961,635420750279010000,1,-19661164,15
